clip_uid,play_id,filmroom_url,pitch_type,game_date,game_pk,at_bat_number,pitch_number,stand,p_throws,balls,strikes,release_speed,description,video_file
823617_ab65_p2,ff9e1b3a-9ca0-33e3-b80b-05ac44275489,"https://www.mlb.com/video/search?q=playid=""ff9e1b3a-9ca0-33e3-b80b-05ac44275489""",FF,2026-06-12,823617,65,2,R,R,0,1,92.8,ball,
823617_ab66_p1,24f5f55f-77d7-38a2-a1f1-fa3cdf7bf406,"https://www.mlb.com/video/search?q=playid=""24f5f55f-77d7-38a2-a1f1-fa3cdf7bf406""",FF,2026-06-12,823617,66,1,L,R,0,0,94.1,ball,
823617_ab66_p2,0a78580e-e4eb-3e6d-8cdb-dc43c731ea75,"https://www.mlb.com/video/search?q=playid=""0a78580e-e4eb-3e6d-8cdb-dc43c731ea75""",FF,2026-06-12,823617,66,2,L,R,1,0,93.1,called_strike,
823617_ab66_p3,76a6f953-c356-3da3-91d5-f0bf3a1aedfa,"https://www.mlb.com/video/search?q=playid=""76a6f953-c356-3da3-91d5-f0bf3a1aedfa""",FF,2026-06-12,823617,66,3,L,R,1,1,94,called_strike,
823617_ab66_p4,6a60993e-12ea-36fa-97bd-c5adec28179d,"https://www.mlb.com/video/search?q=playid=""6a60993e-12ea-36fa-97bd-c5adec28179d""",FF,2026-06-12,823617,66,4,L,R,1,2,94.2,ball,
823617_ab66_p5,7d79286c-ec53-3c1b-bcfe-9d0d839df3d3,"https://www.mlb.com/video/search?q=playid=""7d79286c-ec53-3c1b-bcfe-9d0d839df3d3""",FF,2026-06-12,823617,66,5,L,R,2,2,94.7,foul,
823617_ab71_p1,c6e59b0d-8ee7-3016-a38f-df06bd4671b1,"https://www.mlb.com/video/search?q=playid=""c6e59b0d-8ee7-3016-a38f-df06bd4671b1""",FF,2026-06-12,823617,71,1,R,R,0,0,93.2,hit_into_play,
823617_ab72_p1,608eff4b-d78c-30d2-9905-6a1d3a0609b3,"https://www.mlb.com/video/search?q=playid=""608eff4b-d78c-30d2-9905-6a1d3a0609b3""",FF,2026-06-12,823617,72,1,R,R,0,0,94.4,called_strike,
823617_ab72_p10,192f93c9-1fbb-3e76-8447-5671e59bb55f,"https://www.mlb.com/video/search?q=playid=""192f93c9-1fbb-3e76-8447-5671e59bb55f""",FF,2026-06-12,823617,72,10,R,R,2,2,94.5,foul,
823617_ab72_p11,047087a4-dfe7-3660-99db-d5862a9a6a72,"https://www.mlb.com/video/search?q=playid=""047087a4-dfe7-3660-99db-d5862a9a6a72""",FF,2026-06-12,823617,72,11,R,R,2,2,94,foul,
823617_ab72_p14,2004d444-9bdd-30d2-ae1d-4abb81dd51e6,"https://www.mlb.com/video/search?q=playid=""2004d444-9bdd-30d2-ae1d-4abb81dd51e6""",FF,2026-06-12,823617,72,14,R,R,2,2,92.7,hit_into_play,
823617_ab72_p6,20003616-a6d3-35bc-aff7-075c099e6935,"https://www.mlb.com/video/search?q=playid=""20003616-a6d3-35bc-aff7-075c099e6935""",FF,2026-06-12,823617,72,6,R,R,1,2,93.9,foul,
823617_ab72_p7,159f954b-7a8a-35fe-9d1f-11f78def0fd5,"https://www.mlb.com/video/search?q=playid=""159f954b-7a8a-35fe-9d1f-11f78def0fd5""",FF,2026-06-12,823617,72,7,R,R,1,2,93.5,ball,
823617_ab73_p1,fcc43d10-249d-3360-9134-2e4802a67059,"https://www.mlb.com/video/search?q=playid=""fcc43d10-249d-3360-9134-2e4802a67059""",FF,2026-06-12,823617,73,1,L,R,0,0,93.7,ball,
823617_ab73_p4,d8da85e4-40ba-3741-844d-77b68aadccc6,"https://www.mlb.com/video/search?q=playid=""d8da85e4-40ba-3741-844d-77b68aadccc6""",FF,2026-06-12,823617,73,4,L,R,1,2,94.1,swinging_strike,
823617_ab74_p1,ff0bcedd-e863-382a-b206-c22e51790cc7,"https://www.mlb.com/video/search?q=playid=""ff0bcedd-e863-382a-b206-c22e51790cc7""",FF,2026-06-12,823617,74,1,L,R,0,0,94.5,swinging_strike,
823617_ab74_p2,f9e2ebd6-f83f-321d-ba5e-2bc14fc6a762,"https://www.mlb.com/video/search?q=playid=""f9e2ebd6-f83f-321d-ba5e-2bc14fc6a762""",FF,2026-06-12,823617,74,2,L,R,0,1,94.3,swinging_strike,
823617_ab74_p3,46c9a6db-d2c1-38d7-82ec-190dadc95ac7,"https://www.mlb.com/video/search?q=playid=""46c9a6db-d2c1-38d7-82ec-190dadc95ac7""",FF,2026-06-12,823617,74,3,L,R,0,2,95.3,foul,
823448_ab74_p1,591d5cfb-0e13-3d4c-9dbf-5340b68f7005,"https://www.mlb.com/video/search?q=playid=""591d5cfb-0e13-3d4c-9dbf-5340b68f7005""",FF,2026-06-18,823448,74,1,R,R,0,0,94.5,called_strike,
823448_ab74_p2,97a6509f-b0c3-3c54-be8d-507a32453d27,"https://www.mlb.com/video/search?q=playid=""97a6509f-b0c3-3c54-be8d-507a32453d27""",FF,2026-06-18,823448,74,2,R,R,0,1,93.3,ball,
823448_ab75_p2,8c3fb2bb-4809-36df-8271-fcc6340d7a71,"https://www.mlb.com/video/search?q=playid=""8c3fb2bb-4809-36df-8271-fcc6340d7a71""",FF,2026-06-18,823448,75,2,L,R,1,0,95.4,called_strike,
823448_ab75_p3,79bb5921-d76e-304c-88ad-69bd6f120aa0,"https://www.mlb.com/video/search?q=playid=""79bb5921-d76e-304c-88ad-69bd6f120aa0""",FF,2026-06-18,823448,75,3,L,R,1,1,94.5,ball,
823448_ab75_p5,9bbbfab5-7702-3f57-aa7e-3cc6492acf2e,"https://www.mlb.com/video/search?q=playid=""9bbbfab5-7702-3f57-aa7e-3cc6492acf2e""",FF,2026-06-18,823448,75,5,L,R,3,1,95.3,foul,
823448_ab75_p6,a68af5d0-f02b-3b1a-80c3-7cfa7e1ea047,"https://www.mlb.com/video/search?q=playid=""a68af5d0-f02b-3b1a-80c3-7cfa7e1ea047""",FF,2026-06-18,823448,75,6,L,R,3,2,94.6,foul,
823448_ab75_p7,1f06de68-27ad-3d21-9f65-1272bc8a9394,"https://www.mlb.com/video/search?q=playid=""1f06de68-27ad-3d21-9f65-1272bc8a9394""",FF,2026-06-18,823448,75,7,L,R,3,2,94.7,ball,
823448_ab77_p1,d199f898-4327-3820-81e7-b517c8ae17b3,"https://www.mlb.com/video/search?q=playid=""d199f898-4327-3820-81e7-b517c8ae17b3""",FF,2026-06-18,823448,77,1,L,R,0,0,93.9,swinging_strike,
823448_ab77_p2,f16c3cbc-4434-3ad0-8b36-a4d2c53c08c5,"https://www.mlb.com/video/search?q=playid=""f16c3cbc-4434-3ad0-8b36-a4d2c53c08c5""",FF,2026-06-18,823448,77,2,L,R,0,1,94.4,called_strike,
823448_ab78_p1,90e901ce-4fd9-3baf-af32-5b841327c05b,"https://www.mlb.com/video/search?q=playid=""90e901ce-4fd9-3baf-af32-5b841327c05b""",FF,2026-06-18,823448,78,1,L,R,0,0,93.9,foul,
823448_ab79_p1,2c856eec-ca66-316e-8a9b-6c491ba1f4d2,"https://www.mlb.com/video/search?q=playid=""2c856eec-ca66-316e-8a9b-6c491ba1f4d2""",FF,2026-06-18,823448,79,1,L,R,0,0,95,called_strike,
823448_ab79_p2,1544e61d-5751-323f-ab9a-41692ec715bd,"https://www.mlb.com/video/search?q=playid=""1544e61d-5751-323f-ab9a-41692ec715bd""",FF,2026-06-18,823448,79,2,L,R,0,1,94.6,foul,
823448_ab79_p4,d22676e7-c43c-31d6-9610-a06b0b2d4a7a,"https://www.mlb.com/video/search?q=playid=""d22676e7-c43c-31d6-9610-a06b0b2d4a7a""",FF,2026-06-18,823448,79,4,L,R,1,2,94.7,ball,
823448_ab79_p5,c802b592-ebe3-38fb-ad29-ae6cbd53ff68,"https://www.mlb.com/video/search?q=playid=""c802b592-ebe3-38fb-ad29-ae6cbd53ff68""",FF,2026-06-18,823448,79,5,L,R,2,2,95.1,hit_into_play,
823611_ab73_p1,fb9308cf-6419-3eb1-9a4a-759bde16f2fe,"https://www.mlb.com/video/search?q=playid=""fb9308cf-6419-3eb1-9a4a-759bde16f2fe""",FF,2026-06-24,823611,73,1,R,R,0,0,94.1,ball,
823611_ab73_p2,3e638bec-35f7-3f1e-b3dc-e81f4ba04508,"https://www.mlb.com/video/search?q=playid=""3e638bec-35f7-3f1e-b3dc-e81f4ba04508""",FF,2026-06-24,823611,73,2,R,R,1,0,93.9,called_strike,
823611_ab73_p3,355f16a1-eb9a-3cc4-991e-d4703e78c3ad,"https://www.mlb.com/video/search?q=playid=""355f16a1-eb9a-3cc4-991e-d4703e78c3ad""",FF,2026-06-24,823611,73,3,R,R,1,1,94.4,foul,
823611_ab74_p4,cbeae076-2566-3352-a16d-5c2bd8af4527,"https://www.mlb.com/video/search?q=playid=""cbeae076-2566-3352-a16d-5c2bd8af4527""",FF,2026-06-24,823611,74,4,L,R,1,2,95.5,ball,
823611_ab75_p1,128dcdbd-cc21-3981-9f28-91d17ae41cd2,"https://www.mlb.com/video/search?q=playid=""128dcdbd-cc21-3981-9f28-91d17ae41cd2""",FF,2026-06-24,823611,75,1,R,R,0,0,94.1,ball,
823611_ab75_p3,105245ed-1df0-37a6-99bb-153b5aa8e3e1,"https://www.mlb.com/video/search?q=playid=""105245ed-1df0-37a6-99bb-153b5aa8e3e1""",FF,2026-06-24,823611,75,3,R,R,2,0,94.2,hit_into_play,
823611_ab76_p3,5c982e45-d4a1-32b3-833e-47494e1c4e48,"https://www.mlb.com/video/search?q=playid=""5c982e45-d4a1-32b3-833e-47494e1c4e48""",FF,2026-06-24,823611,76,3,R,R,0,2,94.4,hit_into_play,
823611_ab78_p1,1172376e-e62f-345d-ab94-2f9309f4dc6e,"https://www.mlb.com/video/search?q=playid=""1172376e-e62f-345d-ab94-2f9309f4dc6e""",FF,2026-06-24,823611,78,1,R,R,0,0,95.1,ball,
823611_ab78_p4,ed2f6745-8eb4-3b03-af10-30c8ae5e0180,"https://www.mlb.com/video/search?q=playid=""ed2f6745-8eb4-3b03-af10-30c8ae5e0180""",FF,2026-06-24,823611,78,4,R,R,2,1,94.6,hit_into_play,
823612_ab71_p1,326679ec-b295-32c9-bced-6c4e036ccd8f,"https://www.mlb.com/video/search?q=playid=""326679ec-b295-32c9-bced-6c4e036ccd8f""",FF,2026-06-25,823612,71,1,R,R,0,0,94.8,ball,
823612_ab71_p2,cd53d9e7-19bd-3638-85e9-83e4bb2c7754,"https://www.mlb.com/video/search?q=playid=""cd53d9e7-19bd-3638-85e9-83e4bb2c7754""",FF,2026-06-25,823612,71,2,R,R,1,0,93.3,ball,
823612_ab71_p3,fd1293db-8af3-385a-b061-fca3bcd8da4e,"https://www.mlb.com/video/search?q=playid=""fd1293db-8af3-385a-b061-fca3bcd8da4e""",FF,2026-06-25,823612,71,3,R,R,2,0,93.2,called_strike,
823612_ab71_p4,bad19475-28ac-3ede-b739-0dff5694aceb,"https://www.mlb.com/video/search?q=playid=""bad19475-28ac-3ede-b739-0dff5694aceb""",FF,2026-06-25,823612,71,4,R,R,2,1,94.2,ball,
823612_ab72_p1,9b07622d-adc7-349e-b3c6-50186201e78a,"https://www.mlb.com/video/search?q=playid=""9b07622d-adc7-349e-b3c6-50186201e78a""",FF,2026-06-25,823612,72,1,L,R,0,0,93.9,foul,
823609_ab68_p1,5b20c4dd-48a3-3ad2-99f5-a7162b5ba6bc,"https://www.mlb.com/video/search?q=playid=""5b20c4dd-48a3-3ad2-99f5-a7162b5ba6bc""",FF,2026-06-27,823609,68,1,L,R,0,0,93.4,foul,
823609_ab68_p3,7c63271b-1d63-3c36-bf7b-971d13e7dfde,"https://www.mlb.com/video/search?q=playid=""7c63271b-1d63-3c36-bf7b-971d13e7dfde""",FF,2026-06-27,823609,68,3,L,R,0,2,94.7,hit_into_play,
823609_ab69_p2,07d73b4b-d3eb-3315-a141-b34b6c753d7e,"https://www.mlb.com/video/search?q=playid=""07d73b4b-d3eb-3315-a141-b34b6c753d7e""",FF,2026-06-27,823609,69,2,L,R,1,0,93,called_strike,
823609_ab69_p4,4b46566a-a255-30ee-ad9e-8f5357fd70a7,"https://www.mlb.com/video/search?q=playid=""4b46566a-a255-30ee-ad9e-8f5357fd70a7""",FF,2026-06-27,823609,69,4,L,R,2,1,93.5,foul,
823609_ab69_p5,7a44ab07-a108-38be-88ba-4bf1aad3ac2a,"https://www.mlb.com/video/search?q=playid=""7a44ab07-a108-38be-88ba-4bf1aad3ac2a""",FF,2026-06-27,823609,69,5,L,R,2,2,93.9,ball,
823609_ab70_p1,795a9485-d900-3c0f-b827-d78f80d2409a,"https://www.mlb.com/video/search?q=playid=""795a9485-d900-3c0f-b827-d78f80d2409a""",FF,2026-06-27,823609,70,1,R,R,0,0,93.5,ball,
822793_ab69_p1,7e90d171-5269-3d82-b45a-47d0cd0ac380,"https://www.mlb.com/video/search?q=playid=""7e90d171-5269-3d82-b45a-47d0cd0ac380""",FF,2026-06-30,822793,69,1,R,R,0,0,93.5,called_strike,
822793_ab70_p2,030b450b-fa7c-3511-9769-353f92a57cd9,"https://www.mlb.com/video/search?q=playid=""030b450b-fa7c-3511-9769-353f92a57cd9""",FF,2026-06-30,822793,70,2,L,R,0,1,93.9,hit_into_play,
822793_ab71_p1,8b55e4d3-bba5-3911-99ac-7d9c112e48b5,"https://www.mlb.com/video/search?q=playid=""8b55e4d3-bba5-3911-99ac-7d9c112e48b5""",FF,2026-06-30,822793,71,1,R,R,0,0,94.7,foul,
822793_ab71_p2,e08ce9cd-13d0-3445-83d5-9c23134a3938,"https://www.mlb.com/video/search?q=playid=""e08ce9cd-13d0-3445-83d5-9c23134a3938""",FF,2026-06-30,822793,71,2,R,R,0,1,94.8,called_strike,
822793_ab71_p3,f3ae6f7e-247c-366b-b714-16f2bb9c2438,"https://www.mlb.com/video/search?q=playid=""f3ae6f7e-247c-366b-b714-16f2bb9c2438""",FF,2026-06-30,822793,71,3,R,R,0,2,95.7,ball,
822793_ab71_p7,b8d78aab-c5ed-3d03-b0e0-d2a7c7e7ef06,"https://www.mlb.com/video/search?q=playid=""b8d78aab-c5ed-3d03-b0e0-d2a7c7e7ef06""",FF,2026-06-30,822793,71,7,R,R,1,2,95.4,hit_into_play,
822793_ab72_p1,617e3537-99d3-3f6f-ba5b-2217526b6006,"https://www.mlb.com/video/search?q=playid=""617e3537-99d3-3f6f-ba5b-2217526b6006""",FF,2026-06-30,822793,72,1,R,R,0,0,94.8,ball,
822793_ab72_p2,47fe8e12-2638-315d-bfce-3daf6668f5eb,"https://www.mlb.com/video/search?q=playid=""47fe8e12-2638-315d-bfce-3daf6668f5eb""",FF,2026-06-30,822793,72,2,R,R,1,0,94.6,ball,
822793_ab72_p5,606a4bdb-aaea-3f00-af46-6667dcdfedf9,"https://www.mlb.com/video/search?q=playid=""606a4bdb-aaea-3f00-af46-6667dcdfedf9""",FF,2026-06-30,822793,72,5,R,R,3,1,94.2,called_strike,
824902_ab79_p1,561e4835-86a3-3e4f-9541-4729a035d3fa,"https://www.mlb.com/video/search?q=playid=""561e4835-86a3-3e4f-9541-4729a035d3fa""",FF,2026-07-05,824902,79,1,L,R,0,0,92.2,called_strike,
824902_ab79_p4,b6cba707-1cc0-329a-989f-82d271d82318,"https://www.mlb.com/video/search?q=playid=""b6cba707-1cc0-329a-989f-82d271d82318""",FF,2026-07-05,824902,79,4,L,R,0,2,93.5,foul,
824902_ab79_p5,cb887133-8863-36fa-a05c-239d3c92564c,"https://www.mlb.com/video/search?q=playid=""cb887133-8863-36fa-a05c-239d3c92564c""",FF,2026-07-05,824902,79,5,L,R,0,2,94.5,foul,
824902_ab79_p7,c7f3774c-1d76-398d-bf0f-ccb71aacc296,"https://www.mlb.com/video/search?q=playid=""c7f3774c-1d76-398d-bf0f-ccb71aacc296""",FF,2026-07-05,824902,79,7,L,R,0,2,95,ball,
824902_ab79_p8,67253b4b-153b-3342-a867-cc2a8cfc28c8,"https://www.mlb.com/video/search?q=playid=""67253b4b-153b-3342-a867-cc2a8cfc28c8""",FF,2026-07-05,824902,79,8,L,R,1,2,95.3,swinging_strike,
824902_ab82_p1,af261180-fcea-3bc9-9007-005b98420598,"https://www.mlb.com/video/search?q=playid=""af261180-fcea-3bc9-9007-005b98420598""",FF,2026-07-05,824902,82,1,R,R,0,0,94.1,ball,
824902_ab83_p1,44bccbd2-c6d5-39f8-a00f-364b1d93d19c,"https://www.mlb.com/video/search?q=playid=""44bccbd2-c6d5-39f8-a00f-364b1d93d19c""",FF,2026-07-05,824902,83,1,L,R,0,0,94.9,ball,
824902_ab83_p3,0e01e3ef-48e3-3f6c-b617-f9cc4fffc460,"https://www.mlb.com/video/search?q=playid=""0e01e3ef-48e3-3f6c-b617-f9cc4fffc460""",FF,2026-07-05,824902,83,3,L,R,2,0,93.8,called_strike,
824902_ab83_p4,78cc6567-f04c-3075-8596-45205eaa77e2,"https://www.mlb.com/video/search?q=playid=""78cc6567-f04c-3075-8596-45205eaa77e2""",FF,2026-07-05,824902,83,4,L,R,2,1,95.2,swinging_strike,
824900_ab77_p1,d875e91a-857c-3093-b820-5800cfe4d23c,"https://www.mlb.com/video/search?q=playid=""d875e91a-857c-3093-b820-5800cfe4d23c""",FF,2026-07-06,824900,77,1,L,R,0,0,95.1,ball,
824900_ab77_p2,3a8f4018-715d-33a7-b45f-8003fc96d1c5,"https://www.mlb.com/video/search?q=playid=""3a8f4018-715d-33a7-b45f-8003fc96d1c5""",FF,2026-07-06,824900,77,2,L,R,1,0,94.4,swinging_strike,
824900_ab77_p3,148b0c5e-aa4a-386d-b18f-e5fb0a7e3b30,"https://www.mlb.com/video/search?q=playid=""148b0c5e-aa4a-386d-b18f-e5fb0a7e3b30""",FF,2026-07-06,824900,77,3,L,R,1,1,94.8,foul,
824900_ab77_p4,2b25ab72-5760-3c03-9bf6-705e0efe8957,"https://www.mlb.com/video/search?q=playid=""2b25ab72-5760-3c03-9bf6-705e0efe8957""",FF,2026-07-06,824900,77,4,L,R,1,2,95,ball,
824900_ab78_p2,d7136775-351f-37ed-9620-6c97734d3618,"https://www.mlb.com/video/search?q=playid=""d7136775-351f-37ed-9620-6c97734d3618""",FF,2026-07-06,824900,78,2,L,R,1,0,94.5,ball,
824900_ab78_p3,1c9aad93-9c04-351e-850f-83acd10a44fc,"https://www.mlb.com/video/search?q=playid=""1c9aad93-9c04-351e-850f-83acd10a44fc""",FF,2026-07-06,824900,78,3,L,R,2,0,94.7,called_strike,
824900_ab78_p4,015a45cd-8317-3a0f-b973-9f2e4233fd12,"https://www.mlb.com/video/search?q=playid=""015a45cd-8317-3a0f-b973-9f2e4233fd12""",FF,2026-07-06,824900,78,4,L,R,2,1,96.5,ball,
824900_ab78_p5,1632ca7c-8b81-337e-a19b-63f2d6bc24a1,"https://www.mlb.com/video/search?q=playid=""1632ca7c-8b81-337e-a19b-63f2d6bc24a1""",FF,2026-07-06,824900,78,5,L,R,3,1,94.7,hit_into_play,
824900_ab79_p2,3af528d4-9e61-3e4d-a0cd-5e192b4f0263,"https://www.mlb.com/video/search?q=playid=""3af528d4-9e61-3e4d-a0cd-5e192b4f0263""",FF,2026-07-06,824900,79,2,L,R,0,1,94.1,ball,
824900_ab79_p3,bbe354d8-5de2-329e-9164-0ec2aa0d709a,"https://www.mlb.com/video/search?q=playid=""bbe354d8-5de2-329e-9164-0ec2aa0d709a""",FF,2026-07-06,824900,79,3,L,R,1,1,94.3,ball,
824900_ab79_p5,454dbee9-3b08-305b-8906-9c79ffa630e7,"https://www.mlb.com/video/search?q=playid=""454dbee9-3b08-305b-8906-9c79ffa630e7""",FF,2026-07-06,824900,79,5,L,R,2,2,95.5,foul,
824900_ab79_p6,f23aa80b-2b80-39f8-a3ef-10a1636746a5,"https://www.mlb.com/video/search?q=playid=""f23aa80b-2b80-39f8-a3ef-10a1636746a5""",FF,2026-07-06,824900,79,6,L,R,2,2,96.8,hit_into_play,
824900_ab80_p1,e2e4cb48-34bc-3397-a88b-a52c0a1bc7c1,"https://www.mlb.com/video/search?q=playid=""e2e4cb48-34bc-3397-a88b-a52c0a1bc7c1""",FF,2026-07-06,824900,80,1,R,R,0,0,93.8,swinging_strike,
824900_ab80_p2,fbf5568e-2b6a-362b-9a03-fa4e1790a95b,"https://www.mlb.com/video/search?q=playid=""fbf5568e-2b6a-362b-9a03-fa4e1790a95b""",FF,2026-07-06,824900,80,2,R,R,0,1,94.1,foul,
824900_ab81_p3,ac308588-ff60-33fe-8490-a920c2561c5b,"https://www.mlb.com/video/search?q=playid=""ac308588-ff60-33fe-8490-a920c2561c5b""",FF,2026-07-06,824900,81,3,R,R,1,1,95.7,swinging_strike,
824900_ab81_p4,5904eb57-48ac-3b3a-a057-4cfe02d15de5,"https://www.mlb.com/video/search?q=playid=""5904eb57-48ac-3b3a-a057-4cfe02d15de5""",FF,2026-07-06,824900,81,4,R,R,1,2,94.5,ball,
824900_ab82_p2,a8da90dd-bbcf-36b7-997d-398efe113205,"https://www.mlb.com/video/search?q=playid=""a8da90dd-bbcf-36b7-997d-398efe113205""",FF,2026-07-06,824900,82,2,R,R,1,0,95.2,foul,
823606_ab69_p1,f55011f6-e032-3cae-a7af-3d645ffb75d5,"https://www.mlb.com/video/search?q=playid=""f55011f6-e032-3cae-a7af-3d645ffb75d5""",FF,2026-07-09,823606,69,1,R,R,0,0,92.6,called_strike,
823606_ab69_p2,6843a164-96ad-3ac2-a3c3-233eab081291,"https://www.mlb.com/video/search?q=playid=""6843a164-96ad-3ac2-a3c3-233eab081291""",FF,2026-07-09,823606,69,2,R,R,0,1,92.5,hit_into_play,
823606_ab70_p2,8c9f16df-a2b4-3c26-92ec-df0374b8400e,"https://www.mlb.com/video/search?q=playid=""8c9f16df-a2b4-3c26-92ec-df0374b8400e""",FF,2026-07-09,823606,70,2,L,R,0,1,94.6,called_strike,
823606_ab70_p3,0d7eead6-6e93-3415-9ca8-658d3ab6382a,"https://www.mlb.com/video/search?q=playid=""0d7eead6-6e93-3415-9ca8-658d3ab6382a""",FF,2026-07-09,823606,70,3,L,R,0,2,95.1,foul,
823606_ab71_p2,2e0580f4-179d-330d-a875-c89f2da0cc9b,"https://www.mlb.com/video/search?q=playid=""2e0580f4-179d-330d-a875-c89f2da0cc9b""",FF,2026-07-09,823606,71,2,R,R,1,0,92.5,foul,
823606_ab71_p5,5fde5132-cd0a-317e-b1a6-96099873f238,"https://www.mlb.com/video/search?q=playid=""5fde5132-cd0a-317e-b1a6-96099873f238""",FF,2026-07-09,823606,71,5,R,R,2,2,94.1,hit_into_play,
823606_ab72_p2,bd780c0e-52b1-3d8e-81b0-242ff52054b2,"https://www.mlb.com/video/search?q=playid=""bd780c0e-52b1-3d8e-81b0-242ff52054b2""",FF,2026-07-09,823606,72,2,L,R,1,0,93.7,foul,
823606_ab72_p3,454561cd-7fa2-3e35-bfc2-b29fea2aa686,"https://www.mlb.com/video/search?q=playid=""454561cd-7fa2-3e35-bfc2-b29fea2aa686""",FF,2026-07-09,823606,72,3,L,R,1,1,92.7,ball,
823606_ab72_p5,a1e777e1-bdc8-310f-8502-484c9a018417,"https://www.mlb.com/video/search?q=playid=""a1e777e1-bdc8-310f-8502-484c9a018417""",FF,2026-07-09,823606,72,5,L,R,3,1,93.2,hit_into_play,
823602_ab58_p1,ac6818b0-bdba-3643-ad5b-27bd28e2a84c,"https://www.mlb.com/video/search?q=playid=""ac6818b0-bdba-3643-ad5b-27bd28e2a84c""",FF,2026-07-12,823602,58,1,R,R,0,0,94.3,ball,
823602_ab58_p2,8cd219d4-6d91-39f5-8c35-dfab39ce5aa5,"https://www.mlb.com/video/search?q=playid=""8cd219d4-6d91-39f5-8c35-dfab39ce5aa5""",FF,2026-07-12,823602,58,2,R,R,1,0,93.2,called_strike,
823602_ab60_p1,ff47a98c-1aee-38fa-b71b-70ff0091b1b2,"https://www.mlb.com/video/search?q=playid=""ff47a98c-1aee-38fa-b71b-70ff0091b1b2""",FF,2026-07-12,823602,60,1,R,R,0,0,94.1,hit_into_play,
823602_ab61_p1,9b367002-779e-3d20-935b-3805fe4812d2,"https://www.mlb.com/video/search?q=playid=""9b367002-779e-3d20-935b-3805fe4812d2""",FF,2026-07-12,823602,61,1,R,R,0,0,93.3,ball,
823602_ab61_p2,911de65c-937a-3fba-be52-059c1fb9a074,"https://www.mlb.com/video/search?q=playid=""911de65c-937a-3fba-be52-059c1fb9a074""",FF,2026-07-12,823602,61,2,R,R,1,0,94.4,foul,
823602_ab61_p3,1a8ca527-f1a7-3ada-b84a-2eac9c1a585a,"https://www.mlb.com/video/search?q=playid=""1a8ca527-f1a7-3ada-b84a-2eac9c1a585a""",FF,2026-07-12,823602,61,3,R,R,1,1,92.5,called_strike,
823602_ab61_p4,2fe8d384-940b-3575-81e3-3542e9649d78,"https://www.mlb.com/video/search?q=playid=""2fe8d384-940b-3575-81e3-3542e9649d78""",FF,2026-07-12,823602,61,4,R,R,1,2,94.4,foul,
823602_ab61_p7,c860ad0e-2a3f-3045-bff6-094485efdab6,"https://www.mlb.com/video/search?q=playid=""c860ad0e-2a3f-3045-bff6-094485efdab6""",FF,2026-07-12,823602,61,7,R,R,3,2,94.7,ball,
823602_ab62_p2,2899005c-0fb5-371c-a8c2-28e494dbbd49,"https://www.mlb.com/video/search?q=playid=""2899005c-0fb5-371c-a8c2-28e494dbbd49""",FF,2026-07-12,823602,62,2,R,R,0,1,96.2,ball,
823602_ab62_p4,f329018e-1ca4-33e5-b4a6-d60ad6207b25,"https://www.mlb.com/video/search?q=playid=""f329018e-1ca4-33e5-b4a6-d60ad6207b25""",FF,2026-07-12,823602,62,4,R,R,2,1,94.9,ball,
823602_ab62_p5,948f5a40-e649-3d88-9e9b-f2cd34837f50,"https://www.mlb.com/video/search?q=playid=""948f5a40-e649-3d88-9e9b-f2cd34837f50""",FF,2026-07-12,823602,62,5,R,R,3,1,95.5,called_strike,
823602_ab62_p6,c6e30769-7322-383f-ba3d-606f554a8238,"https://www.mlb.com/video/search?q=playid=""c6e30769-7322-383f-ba3d-606f554a8238""",FF,2026-07-12,823602,62,6,R,R,3,2,95.1,ball,
823602_ab64_p1,805f937b-dd02-341c-8c5f-7c26e83ef7ca,"https://www.mlb.com/video/search?q=playid=""805f937b-dd02-341c-8c5f-7c26e83ef7ca""",FF,2026-07-12,823602,64,1,L,R,0,0,94.5,ball,
823602_ab64_p2,08ebffc1-d616-30c9-b062-d000dca2bb80,"https://www.mlb.com/video/search?q=playid=""08ebffc1-d616-30c9-b062-d000dca2bb80""",FF,2026-07-12,823602,64,2,L,R,1,0,93.8,hit_into_play,
